Unnamed: 0,issue_id,date,report,Security,summary,description
3394,3462,15-Oct-08,Issue 3462 : Cannot open files using &quot;Open with&quot; option of windows -- Incorrect parameter is passed 1 person starred this issue and may be notified of changes.   &nbsp;   sunandt@chromium.org     ? 1. Do a mouse right click on .swf file 2. Select Open with &gt; Google Chrome What is the expected output? .swf to be opened in Chrome What do you see instead? Doesn't respond ,0,"['open', 'file', 'use', 'quo']","['open', 'quot', 'option', 'window', 'incorrect', 'paramet', 'pass', 'person', 'star', 'issu', 'may', 'notifi', 'chang', 'nbsp', 'sunandt', 'chromium', 'org', 'mous', 'right', 'click', 'swf', 'file', 'select', 'open', 'gt', 'googl', 'chrome', 'expect', 'output', 'swf', 'open', 'chrome', 'see', 'instead', 'respond']"
3429,3497,16-Oct-08,Issue 3497 : Improper cancellation of a FileInputStream operation. 1 person starred this issue and may be notified of changes.   &nbsp;   rvargas@chromium.org    URLRequestFileJob::Kill has the following code: stream_.Close() and the implementation of FileInputStream::Close does: CloseHandle(handle_); async_context_.reset(); The problem with this code is that if there is an IO operation in flight when Kill is called  the overlapped structure that is part of the request is deleted immediately  so when it actually completes it will not be valid anymore. Even if FileInputStream calls CancelIo  async_context_ has to be kept around until the OS notifies that the operation was actually canceled  and then the handle can be closed. ,0,"['improp', 'cancel', 'fileinputstream', 'oper', 'person', 'star', 'issu', 'may', 'notifi', 'chang', 'nbs']","['rvarga', 'chromium', 'org', 'urlrequestfilejob', 'kill', 'follow', 'code', 'stream', 'close', 'implement', 'fileinputstream', 'close', 'closehandl', 'handl', 'async', 'context', 'reset', 'problem', 'code', 'io', 'oper', 'flight', 'kill', 'call', 'overlap', 'structur', 'part', 'request', 'delet', 'immedi', 'actual', 'complet', 'valid', 'anymor', 'even', 'fileinputstream', 'call', 'cancelio', 'async', 'context', 'kept', 'around', 'os', 'notifi', 'oper', 'actual', 'cancel', 'handl', 'close']"
3952,4050,3-Nov-08,Issue 4050 : Removing gears.dll causes application taskbar favicons to sometimes not show up. &lsaquo; Prev 344 of 14148 Next &rsaquo; 1 person starred this issue and may be notified of changes.   &nbsp;   linus@chromium.org    Steps to reproduce: 0. version 0.3.154.9 1. install gmail as an app 2. install calendar as an app Gmail has the correct icon in the app title bar  but the generic chrome icon in the task bar along the bottom. Calendar has the correct icon in both places. ,0,"['remov', 'gear', 'dll', 'caus', 'applic', 'taskbar', 'favicon', 'sometim', 'show', 'lsaqu']","['prev', 'next', 'rsaquo', 'person', 'star', 'issu', 'may', 'notifi', 'chang', 'nbsp', 'linus', 'chromium', 'org', 'step', 'reproduc', 'version', 'instal', 'gmail', 'app', 'instal', 'calendar', 'app', 'gmail', 'correct', 'icon', 'app', 'titl', 'bar', 'generic', 'chrome', 'icon', 'task', 'bar', 'along', 'bottom', 'calendar', 'correct', 'icon', 'place']"
4268,4383,13-Nov-08,Issue 4383 : Chrome cuts downloaded file without any warning if there is not enough free space on the drive &lsaquo; Prev 364 of 14150 Next &rsaquo; 4 problem? 1. Take USB Flash drive with 20MB of free space 2. Try to download a 50MB file 3. Chrome says that it succesfully downloaded 50MB but the file size on the USB Flash will be 20MB because there is no more free space.  ? Chrome should check for free space on the drive and show a warning message if the file will be cutted.  ? The file is cutted. I got the issue when i tried to download this file: http://www.avg.com/filedir/inst/avg_free_stf_eu_8_175a1382.exe     ,0,"['chrome', 'cut', 'download', 'file', 'without', 'warn', 'enough', 'free', 'space', 'drive', 'lsaqu']","['prev', 'next', 'rsaquo', 'problem', 'take', 'usb', 'flash', 'drive', 'mb', 'free', 'space', 'tri', 'download', 'mb', 'file', 'chrome', 'say', 'succes', 'download', 'mb', 'file', 'size', 'usb', 'flash', 'mb', 'free', 'space', 'chrome', 'check', 'free', 'space', 'drive', 'show', 'warn', 'messag', 'file', 'cut', 'file', 'cut', 'got', 'issu', 'tri', 'download', 'file']"
4298,4414,13-Nov-08,Issue 4414 : Chrome does not support a feature I feel may be common. 2 problem? 1. Loading chrome on a laptop running windows vista (possibly other OSs too). 2. 3.  ? When using internet browsers on my laptop there is usually support for pressing the laptop touchpad with two fingers  one on top of the other  it will bring up the scrolling mouse feature that happens when you click the middle-button/scroller on most mice.  ? Chrome does not support this feature. This is my first laptop so I don't really know if I'm the only one with this feature but I assume other people out there are using it on IE as well.     scroller.jpg 3.7 KB &nbsp; View &nbsp; Download ,0,"['chrome', 'support', 'featur', 'feel', 'may', 'common', 'probl']","['load', 'chrome', 'laptop', 'run', 'window', 'vista', 'possibl', 'oss', 'use', 'internet', 'browser', 'laptop', 'usual', 'support', 'press', 'laptop', 'touchpad', 'two', 'finger', 'one', 'top', 'bring', 'scroll', 'mous', 'featur', 'happen', 'click', 'middl', 'button', 'scroller', 'mice', 'chrome', 'support', 'featur', 'first', 'laptop', 'realli', 'know', 'one', 'featur', 'assum', 'peopl', 'use', 'ie', 'well', 'scroller', 'jpg', 'kb', 'nbsp', 'view', 'nbsp', 'download']"
4374,4491,17-Nov-08,Issue 4491 : Port stress_cache tool. 1 person starred this issue and may be notified of changes.   &nbsp;   phajdan.jr    stress_cache tool can be quite easily ported to Linux. A proposed changeset will follow. ,0,"['port', 'stress', 'cach', 'tool', 'person', 'star', 'issu', 'may', 'notifi', 'chang', 'nbs']","['phajdan', 'jr', 'stress', 'cach', 'tool', 'quit', 'easili', 'port', 'linux', 'propos', 'changeset', 'follow']"
4511,4638,20-Nov-08,Issue 4638 : CRASH @ NPObjectProxy::GetProxy 2 problem? 1. Go to http://misc.xstandard.com/google/editor.asp 2. Once the plugin loads  press F5 What is the expected output? The plugin should load again What do you see instead? It doesn't load and crashes. Interestingly  there is no message that something crashed. But an event gets logged in eventvwr. Looks like this is related to Issue 292 Dump can be found @ http://go/chromeqa-dumps/xstandard.dmp ,0,"['crash', 'npobjectproxi', 'getproxi', 'probl']","['go', 'plugin', 'load', 'press', 'f', 'expect', 'output', 'plugin', 'load', 'see', 'instead', 'load', 'crash', 'interest', 'messag', 'someth', 'crash', 'event', 'get', 'log', 'eventvwr', 'look', 'like', 'relat', 'issu', 'dump', 'found']"
4512,4639,20-Nov-08,Issue 4639 : Chrome: Crash Report - Stack Signature: v8::internal::MarkingVisitor::VisitUnmarkedObjects(v8::internal::Object * * v8::internal::Object * *)-1E0B119 1 person starred this issue and may be notified of changes. Back to list Signature: v8::internal::MarkingVisitor::VisitUnmarkedObjects(v8::internal::Object * * v8::internal::Object * *)-1E0B119 1 person starred this issue and may be notified of changes. Back to list Status:&nbsp; Duplicate Merged:&nbsp; issue 4637 Owner:&nbsp; ager@chromium.org Closed:&nbsp; Nov 2008 Cc:&nbsp; karen@chromium.org Type- Bug Pri- 2 OS- All Area- WebKit JavaScript Crash Crash- 0.4.154.23 Mstone- 1.0 Sign in to add a comment &nbsp;   laforge@chromium.org    Mads  Please feel free to punt this to 1.1 if this doesn't seem fixable in the short term  but it we can get a fix in for this and get it off the 1.0 crasher list that would be great. The full crash report details can be found at: http://go/crash/reportdetail?reportid=3d7f00a9d192331&amp;product=Chrome&amp;version=0.4.154.23&amp;signature=v8%3A%3Ainternal%3A%3AMarkingVisitor%3A%3AVisitUnmarkedObjects(v8%3A%3Ainternal%3A%3AObject+*+*%2Cv8%3A%3Ainternal%3A%3AObject+*+*)-1E0B119 Meta information: Report ID: 3d7f00a9d192331 Report Time: 2008/11/20 15:00:14  Thu Uptime: 137 sec Cumulative Uptime: 0 sec User Email: User Comments: Product Name: Chrome  : 0.4.154.23 OS Name: Windows NT OS Version: 5.1.2600 Service Pack 3 CPU Architecture: x86 CPU Info: GenuineIntel family 15 model 2 stepping 4 plat: Win32 ptype: renderer Stack Trace: Thread 1 *CRASHED* 0x0161a081 [chrome.dll] - mark-compact.cc:352 v8::internal::MarkingVisitor::VisitUnmarkedObjects(v8::internal::Object * * v8::internal::Object * *) 0x0161a2fe [chrome.dll] - mark-compact.cc:264 v8::internal::MarkingVisitor::VisitPointers(v8::internal::Object * * v8::internal::Object * *) 0x015dd2a9 [chrome.dll] - objects.cc:2492 v8::internal::FixedArray::FixedArrayIterateBody(v8::internal::ObjectVisitor *) 0x015ddb8d [chrome.dll] - objects.cc:837 v8::internal::HeapObject::IterateBody(v8::internal::InstanceType int v8::internal::ObjectVisitor *) 0x0161bf64 [chrome.dll] - mark-compact.cc:650 v8::internal::MarkCompactCollector::EmptyMarkingStack(v8::internal::MarkingVisitor *) 0x0161c452 [chrome.dll] - mark-compact.cc:397 v8::internal::RootMarkingVisitor::MarkObjectByPointer(v8::internal::Object * *) 0x015f1c1f [chrome.dll] - global-handles.cc:292 v8::internal::GlobalHandles::IterateRoots(v8::internal::ObjectVisitor *) 0x015d8012 [chrome.dll] - heap.cc:2563 v8::internal::Heap::IterateStrongRoots(v8::internal::ObjectVisitor *) 0x0161c46b [chrome.dll] - mark-compact.cc:575 v8::internal::MarkCompactCollector::ProcessRoots(v8::internal::RootMarkingVisitor *) 0x0161c4f7 [chrome.dll] - mark-compact.cc:729 v8::internal::MarkCompactCollector::MarkLiveObjects() 0x0161c5b5 [chrome.dll] - mark-compact.cc:79 v8::internal::MarkCompactCollector::CollectGarbage(v8::internal::GCTracer *) 0x015d7281 [chrome.dll] - heap.cc:417 v8::internal::Heap::MarkCompact(v8::internal::GCTracer *) 0x01752183 [chrome.dll] +0x00752183 ,0,"['chrome', 'crash', 'report', 'stack', 'signatur', 'v', 'intern', 'markingvisitor', 'visitunmarkedobject', 'v', 'intern', 'object', 'v', 'intern', 'object', 'e', 'b', 'person', 'star', 'issu', 'may', 'notifi', 'chang', 'back', 'list', 'signatur', 'v', 'intern', 'markingvisitor', 'visitunmarkedobject', 'v', 'intern', 'object', 'v', 'intern', 'object', 'e', 'b', 'person', 'star', 'issu', 'may', 'notifi', 'chang', 'back', 'list', 'status', 'nbs']","['duplic', 'merg', 'nbsp', 'issu', 'owner', 'nbsp', 'ager', 'chromium', 'org', 'close', 'nbsp', 'nov', 'cc', 'nbsp', 'karen', 'chromium', 'org', 'type', 'bug', 'pri', 'os', 'area', 'webkit', 'javascript', 'crash', 'crash', 'mstone', 'sign', 'add', 'comment', 'nbsp', 'laforg', 'chromium', 'org', 'mad', 'pleas', 'feel', 'free', 'punt', 'seem', 'fixabl', 'short', 'term', 'get', 'fix', 'get', 'crasher', 'list', 'would', 'great', 'full', 'crash', 'report', 'detail', 'found', 'reportid', 'f', 'amp', 'product', 'chrome', 'amp', 'version', 'amp', 'signatur', 'v', 'aintern', 'amarkingvisitor', 'avisitunmarkedobject', 'v', 'aintern', 'aobject', 'cv', 'aintern', 'aobject', 'e', 'b', 'meta', 'inform', 'report', 'id', 'f', 'report', 'time', 'thu', 'uptim', 'sec', 'cumul', 'uptim', 'sec', 'user', 'email', 'user', 'comment', 'product', 'name', 'chrome', 'os', 'name', 'window', 'nt', 'os', 'version', 'servic', 'pack', 'cpu', 'architectur', 'x', 'cpu', 'info', 'genuineintel', 'famili', 'model', 'step', 'plat', 'win', 'ptype', 'render', 'stack', 'trace', 'thread', 'crash', 'chrome', 'dll', 'mark', 'compact', 'cc', 'v', 'intern', 'markingvisitor', 'visitunmarkedobject', 'v', 'intern', 'object', 'v', 'intern', 'object', 'chrome', 'dll', 'mark', 'compact', 'cc', 'v', 'intern', 'markingvisitor', 'visitpoint', 'v', 'intern', 'object', 'v', 'intern', 'object', 'chrome', 'dll', 'object', 'cc', 'v', 'intern', 'fixedarray', 'fixedarrayiteratebodi', 'v', 'intern', 'objectvisitor', 'chrome', 'dll', 'object', 'cc', 'v', 'intern', 'heapobject', 'iteratebodi', 'v', 'intern', 'instancetyp', 'int', 'v', 'intern', 'objectvisitor', 'chrome', 'dll', 'mark', 'compact', 'cc', 'v', 'intern', 'markcompactcollector', 'emptymarkingstack', 'v', 'intern', 'markingvisitor', 'chrome', 'dll', 'mark', 'compact', 'cc', 'v', 'intern', 'rootmarkingvisitor', 'markobjectbypoint', 'v', 'intern', 'object', 'chrome', 'dll', 'global', 'handl', 'cc', 'v', 'intern', 'globalhandl', 'iterateroot', 'v', 'intern', 'objectvisitor', 'chrome', 'dll', 'heap', 'cc', 'v', 'intern', 'heap', 'iteratestrongroot', 'v', 'intern', 'objectvisitor', 'chrome', 'dll', 'mark', 'compact', 'cc', 'v', 'intern', 'markcompactcollector', 'processroot', 'v', 'intern', 'rootmarkingvisitor', 'chrome', 'dll', 'mark', 'compact', 'cc', 'v', 'intern', 'markcompactcollector', 'markliveobject', 'chrome', 'dll', 'mark', 'compact', 'cc', 'v', 'intern', 'markcompactcollector', 'collectgarbag', 'v', 'intern', 'gctracer', 'chrome', 'dll', 'heap', 'cc', 'v', 'intern', 'heap', 'markcompact', 'v', 'intern', 'gctracer', 'chrome', 'dll']"
4597,4727,23-Nov-08,Issue 4727 : Saving Files with Proper File Extensions 3 problem? Open any website and try to download a file from a link. This can be via 2 options. 1) Through clicking a link and a window will prompt where to save the file (ex. email attachments  etc.) 2) Right click a link  and select &quot;Save link as...&quot;  ? The prompt should come up and allow you to rename the file and save wherever.  ? When changing the name of the file  the file extension will be saved as part of the file  but only the file name. Therefore a PDF document that should normally save as &quot;File.pdf&quot; will become saved as &quot;Filepdf&quot;. Therefore  obviously  to open it  adding a period is required. This is also true of JPG files  it will save the file as &quot;ImageJPG&quot; instead of &quot;Image.JPG&quot; ,0,"['save', 'file', 'proper', 'file', 'extens', 'probl']","['open', 'websit', 'tri', 'download', 'file', 'link', 'via', 'option', 'click', 'link', 'window', 'prompt', 'save', 'file', 'ex', 'email', 'attach', 'etc', 'right', 'click', 'link', 'select', 'quot', 'save', 'link', 'quot', 'prompt', 'come', 'allow', 'renam', 'file', 'save', 'wherev', 'chang', 'name', 'file', 'file', 'extens', 'save', 'part', 'file', 'file', 'name', 'therefor', 'pdf', 'document', 'normal', 'save', 'quot', 'file', 'pdf', 'quot', 'becom', 'save', 'quot', 'filepdf', 'quot', 'therefor', 'obvious', 'open', 'ad', 'period', 'requir', 'also', 'true', 'jpg', 'file', 'save', 'file', 'quot', 'imagejpg', 'quot', 'instead', 'quot', 'imag', 'jpg', 'quot']"
4756,4894,28-Nov-08,Issue 4894 : Chrome crashes on exit (DEP error) 7 problem? 1. Closing browser by clicking on the X in the top right corner. 2. 3.  ?  ?     ,0,"['chrome', 'crash', 'exit', 'dep', 'error', 'probl']","['close', 'browser', 'click', 'x', 'top', 'right', 'corner']"
4990,5135,4-Dec-08,Issue 5135 : Integrate v8 scons build into rest of Chrome build &lsaquo; Prev 6094 of 14151 Next &rsaquo; 1 person starred this issue and may be notified of changes.   &nbsp;   evan@chromium.org    Currently during Chromium's build we shell out to scons to build v8. This is especially bad for incremental development. We should instead just pull in the v8 SConscript directly. ,0,"['integr', 'v', 'scon', 'build', 'rest', 'chrome', 'build', 'lsaqu']","['prev', 'next', 'rsaquo', 'person', 'star', 'issu', 'may', 'notifi', 'chang', 'nbsp', 'evan', 'chromium', 'org', 'current', 'chromium', 'build', 'shell', 'scon', 'build', 'v', 'especi', 'bad', 'increment', 'develop', 'instead', 'pull', 'v', 'sconscript', 'direct']"
5123,5275,8-Dec-08,Issue 5275 : Session manager &lsaquo; Prev 6102 of 14151 Next &rsaquo; 38     &nbsp;   dmitry.hohlov    Chrome Version : 0.4.154.29    : Safari 3: Firefox 3: FAIL IE 7: as far as I remember: FAIL Opera 9: OK  ? Some functions to manage sessions: save session (i.e. all opened tabs and windows and they order  history in each tab  may be closed tabs)  load session. ,0,"['session', 'manag', 'lsaqu']","['prev', 'next', 'rsaquo', 'nbsp', 'dmitri', 'hohlov', 'chrome', 'version', 'safari', 'firefox', 'fail', 'ie', 'far', 'rememb', 'fail', 'opera', 'ok', 'function', 'manag', 'session', 'save', 'session', 'e', 'open', 'tab', 'window', 'order', 'histori', 'tab', 'may', 'close', 'tab', 'load', 'session']"
5129,5281,9-Dec-08,Issue 5281 : globalAlpha property of HTML canvas element is not applied to images 3 problem? 1. In javascript  create canvas element  set its 2D context's globalAlpha property to 0.5 2. Draw image using the context seudo code: var c = document.createElement(&quot;canvas&quot;); ...//set position document.documentElement.appendChild(c); var ctx = c.getContext('2d'); ctx.globalAlpha=0.5; ctx.drawImage(...);  ? The image should be half transparent  ? It is not half transparent.     ,0,"['globalalpha', 'properti', 'html', 'canva', 'element', 'appli', 'imag', 'probl']","['javascript', 'creat', 'canva', 'element', 'set', 'context', 'globalalpha', 'properti', 'draw', 'imag', 'use', 'context', 'seudo', 'code', 'var', 'c', 'document', 'createel', 'quot', 'canva', 'quot', 'set', 'posit', 'document', 'documentel', 'appendchild', 'c', 'var', 'ctx', 'c', 'getcontext', 'ctx', 'globalalpha', 'ctx', 'drawimag', 'imag', 'half', 'transpar', 'half', 'transpar']"
5217,5395,11-Dec-08,Issue 5395 : Cannot right click on Exchange server webmail &lsaquo; Prev 3536 of 14151 Next &rsaquo; 2 problem? 1. log into an exchange server 2. got to your inbox 3. right click an email - in IE the correct right click menu opens  in Chrome - a standard menu opens up  ? An outlook based options menu will open  ? A standard options menu opens ,0,"['right', 'click', 'exchang', 'server', 'webmail', 'lsaqu']","['prev', 'next', 'rsaquo', 'problem', 'log', 'exchang', 'server', 'got', 'inbox', 'right', 'click', 'email', 'ie', 'correct', 'right', 'click', 'menu', 'open', 'chrome', 'standard', 'menu', 'open', 'outlook', 'base', 'option', 'menu', 'open', 'standard', 'option', 'menu', 'open']"
